id	subject	predicate	object	category	relation
uuid:ac4f5654-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000204420		
uuid:ac4f9240-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000006283		
uuid:ac4fbff4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000081248		
uuid:ac4fdd5e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000108702		
uuid:ac500298-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000100814		
uuid:ac501d3c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000121594		
uuid:ac5036dc-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000065883		
uuid:ac5053ba-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000039068		
uuid:ac50714c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000114107		
uuid:ac509028-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000153922		
uuid:ac50a7fc-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000111666		
uuid:ac50be9a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000169105		
uuid:ac50d4de-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000105205		
uuid:ac50ebd6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000142675		
uuid:ac51035a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000100473		
uuid:ac511908-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000169031		
uuid:ac512eb6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000080573		
uuid:ac514702-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000122218		
uuid:ac515d28-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000138663		
uuid:ac51734e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000132423		
uuid:ac518d20-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000262246		
uuid:ac51a850-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000132693		
uuid:ac51d280-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000101811		
uuid:ac51f08a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000102974		
uuid:ac521a38-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000047230		
uuid:ac523d24-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000064601		
uuid:ac5256ec-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000109861		
uuid:ac5271c2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000036257		
uuid:ac528f18-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000169245		
uuid:ac52a840-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000111012		
uuid:ac52be3e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000100197		
uuid:ac52e8a0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000187323		
uuid:ac530394-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000151693		
uuid:ac531be0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000100612		
uuid:ac53381e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000067248		
uuid:ac53561e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000108771		
uuid:ac537414-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000147202		
uuid:ac539048-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000066084		
uuid:ac53ab78-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000154309		
uuid:ac53c842-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000152592		
uuid:ac53e336-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000105877		
uuid:ac53ffce-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000179532		
uuid:ac541ba8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000125821		
uuid:ac543f66-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000167264		
uuid:ac546b58-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000144597		
uuid:ac54aa50-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000147654		
uuid:ac54d976-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000122882		
uuid:ac54f78a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000145194		
uuid:ac55151c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000140598		
uuid:ac553132-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000120738		
uuid:ac555090-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000135930		
uuid:ac556e72-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000110675		
uuid:ac5586b4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000109911		
uuid:ac559e6a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000065361		
uuid:ac55b724-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000117480		
uuid:ac55d498-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000154124		
uuid:ac55ec6c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000183662		
uuid:ac56047c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000038219		
uuid:ac561c32-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000169710		
uuid:ac5632f8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000165323		
uuid:ac564bf8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000132879		
uuid:ac5663ea-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000112146		
uuid:ac567c90-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000109670		
uuid:ac5693d8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000151422		
uuid:ac56ae18-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000171055		
uuid:ac56d280-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000180263		
uuid:ac56f3d2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000115641		
uuid:ac5722f8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000155085		
uuid:ac575ba6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000187806		
uuid:ac5788e2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000177679		
uuid:ac57ad36-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000171495		
uuid:ac57c848-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000189357		
uuid:ac57e170-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000187510		
uuid:ac57fa2a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000198793		
uuid:ac581d16-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000105255		
uuid:ac5842fa-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000169826		
uuid:ac585efc-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000145321		
uuid:ac58786a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000137270		
uuid:ac588fee-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000240771		
uuid:ac58a826-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000100083		
uuid:ac58c162-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000137198		
uuid:ac58dac6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000146535		
uuid:ac58f286-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000156049		
uuid:ac5909ce-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000163281		
uuid:ac592062-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000100522		
uuid:ac594c0e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000135677		
uuid:ac598188-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000117262		
uuid:ac59a2da-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000167191		
uuid:ac59d4ee-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000121957		
uuid:ac5a016c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000121957		
uuid:ac5a1b7a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000224586		
uuid:ac5a34e8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000068400		
uuid:ac5a4d3e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000082701		
uuid:ac5a635a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000137947		
uuid:ac5a7b38-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000197265		
uuid:ac5a93f2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000125484		
uuid:ac5aaa7c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000107937		
uuid:ac5ac214-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000115677		
uuid:ac5ad862-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000103657		
uuid:ac5aef6e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000275221		
uuid:ac5b06f2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000275663		
uuid:ac5b1eb2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000197451		
uuid:ac5b3618-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000096746		
uuid:ac5b4c0c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000105991		
uuid:ac5b643a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000128710		
uuid:ac5b7a4c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000198189		
uuid:ac5b9202-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000168701		
uuid:ac5bab84-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000157219		
uuid:ac5bc5ba-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000152936		
uuid:ac5bea90-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000111537		
uuid:ac5c099e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000017427		
uuid:ac5c2ae6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000243646		
uuid:ac5c65c4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000136689		
uuid:ac5c8766-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000104432		
uuid:ac5ca03e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000160051		
uuid:ac5cb7ea-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000140968		
uuid:ac5ccf78-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000213928		
uuid:ac5ce544-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000198542		
uuid:ac5cfbc4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000012817		
uuid:ac5d1532-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000167216		
uuid:ac5d2ed2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000176595		
uuid:ac5d4624-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000123444		
uuid:ac5d5cfe-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000116396		
uuid:ac5d7338-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000120049		
uuid:ac5d8bf2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000156113		
uuid:ac5da344-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000156113		
uuid:ac5dbe24-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000124134		
uuid:ac5dd7c4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000136636		
uuid:ac5df1a0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000079999		
uuid:ac5e0b40-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000187715		
uuid:ac5e2468-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000146021		
uuid:ac5e3ca0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000134545		
uuid:ac5e5a96-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000183762		
uuid:ac5e832c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000171446		
uuid:ac5ea6f4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000196569		
uuid:ac5ee894-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000205629		
uuid:ac5f0c2a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000106689		
uuid:ac5f2552-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000163431		
uuid:ac5f3eb6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000176204		
uuid:ac5f57d4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000161654		
uuid:ac5f6fee-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000159871		
uuid:ac5f8b1e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000157093		
uuid:ac5fa478-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000198517		
uuid:ac5fbc9c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000100030		
uuid:ac5fd5d8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000089022		
uuid:ac5ff392-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000069020		
uuid:ac600f08-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000125952		
uuid:ac602db2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000175471		
uuid:ac604ec8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000135679		
uuid:ac606e30-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000112159		
uuid:ac6088f2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000164758		
uuid:ac60a1f2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000152595		
uuid:ac60be8a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000133422		
uuid:ac60d9f6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000123562		
uuid:ac60f742-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000196199		
uuid:ac6122ee-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000072952		
uuid:ac614814-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000005302		
uuid:ac6174e2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000196091		
uuid:ac61a610-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000156239		
uuid:ac61c7ee-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000196531		
uuid:ac61e238-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000149294		
uuid:ac61faf2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000141027		
uuid:ac6213fc-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000120837		
uuid:ac622a4a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000135577		
uuid:ac62420a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000169251		
uuid:ac6257f4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000163273		
uuid:ac626eec-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000120798		
